internal_project_id,reporting_date,planned_progress_pct,physical_progress_pct,progress_gap_pct,planned_expenditure_cr,period_expenditure_cr,cumulative_expenditure_cr,milestones_planned,milestones_completed,delay_days
PAI-00014,2024-05-01,9.77,5.6,4.17,1.46,0.42,0.95,7,1,23
PAI-00014,2024-06-01,14.0,8.13,5.86,2.09,0.35,1.3,7,0,25
PAI-00014,2024-07-01,17.61,15.71,1.89,2.63,0.35,1.65,7,0,0
PAI-00014,2024-08-01,25.61,18.01,7.6,3.83,0.42,2.07,7,1,54
PAI-00014,2024-09-01,25.76,21.9,3.86,3.85,0.54,2.61,7,0,29
PAI-00014,2024-10-01,29.01,24.82,4.2,4.34,0.38,2.99,7,2,40
PAI-00014,2024-11-01,33.24,29.74,3.5,4.97,0.69,3.68,7,1,19
PAI-00014,2024-12-01,47.59,42.33,5.26,7.12,0.83,4.51,7,2,12
PAI-00014,2025-01-01,44.52,35.21,9.31,6.66,0.79,5.3,7,2,16
PAI-00014,2025-02-01,44.46,39.15,5.31,6.65,0.71,6.01,7,3,21
PAI-00014,2025-03-01,56.98,49.32,7.66,8.52,0.76,6.77,7,3,15
PAI-00014,2025-04-01,66.8,65.83,0.98,9.99,0.59,7.36,7,3,4
PAI-00014,2025-05-01,65.28,59.51,5.77,9.77,0.58,7.94,7,3,3
PAI-00014,2025-06-01,76.8,71.2,5.61,11.49,0.64,8.58,7,4,16
PAI-00014,2025-07-01,74.44,70.83,3.61,11.14,0.65,9.23,7,5,7
PAI-00014,2025-08-01,70.34,67.68,2.66,10.52,0.37,9.6,7,6,22
PAI-00014,2025-09-01,84.08,82.67,1.4,12.58,0.64,10.24,7,6,0
PAI-00014,2025-10-01,93.85,89.15,4.71,14.04,0.47,10.71,7,6,0
PAI-00014,2025-11-01,99.56,95.15,4.41,14.89,0.59,11.3,7,5,13
PAI-00014,2025-12-01,100.0,95.92,4.08,14.96,0.87,12.17,7,5,4
PAI-00014,2026-01-01,84.27,78.51,5.76,12.61,0.61,12.78,7,5,0
PAI-00014,2026-02-01,89.89,88.73,1.16,13.45,0.54,13.32,7,7,0
PAI-00014,2026-03-01,100.0,96.12,3.88,14.96,0.54,13.86,7,6,30
PAI-00015,2024-04-01,5.08,0.0,5.08,0.79,0.68,0.68,6,0,44
PAI-00015,2024-05-01,10.74,0.57,10.18,1.67,1.06,1.74,6,1,18
PAI-00015,2024-06-01,12.64,0.0,12.64,1.97,0.84,2.58,6,0,24
PAI-00015,2024-07-01,17.11,6.19,10.92,2.66,0.49,3.07,6,1,11
PAI-00015,2024-08-01,26.3,13.86,12.43,4.09,1.04,4.11,6,3,48
PAI-00015,2024-09-01,31.83,22.19,9.64,4.95,0.84,4.95,6,1,22
PAI-00015,2024-10-01,34.42,21.53,12.89,5.35,1.37,6.32,6,1,40
PAI-00015,2024-11-01,40.46,18.97,21.49,6.29,0.71,7.03,6,3,63
PAI-00015,2024-12-01,34.68,19.93,14.76,5.39,0.74,7.77,6,1,51
PAI-00015,2025-01-01,52.29,36.8,15.49,8.13,0.9,8.67,6,2,65
PAI-00015,2025-02-01,52.57,35.18,17.39,8.18,0.47,9.14,6,2,67
PAI-00015,2025-03-01,52.03,38.4,13.63,8.09,0.92,10.06,6,4,25
PAI-00015,2025-04-01,66.02,48.0,18.02,10.27,0.7,10.76,6,2,38
PAI-00015,2025-05-01,69.12,55.01,14.1,10.75,0.41,11.17,6,2,39
PAI-00015,2025-06-01,67.83,52.24,15.59,10.55,1.01,12.18,6,3,69
PAI-00015,2025-07-01,84.83,63.68,21.15,13.19,0.52,12.7,6,3,73
PAI-00015,2025-08-01,74.3,54.68,19.62,11.55,0.25,12.95,6,3,101
PAI-00015,2025-09-01,81.11,60.61,20.49,12.61,0.54,13.49,6,4,66
PAI-00015,2025-10-01,97.12,77.91,19.21,15.1,0.92,14.41,6,5,65
PAI-00015,2025-11-01,100.0,78.38,21.62,15.55,0.59,15.0,6,4,75
PAI-00015,2025-12-01,100.0,79.21,20.79,15.55,0.94,15.94,6,6,18
PAI-00015,2026-01-01,96.87,76.45,20.42,15.06,0.72,16.66,6,4,68
PAI-00015,2026-02-01,100.0,81.07,18.93,15.55,0.48,17.14,6,5,78
PAI-00015,2026-03-01,100.0,79.32,20.68,15.55,0.53,17.67,6,4,81
PAI-00016,2024-04-01,4.26,0.0,4.26,1.28,1.44,1.44,6,1,12
PAI-00016,2024-05-01,9.48,0.0,9.48,2.84,0.8,2.24,6,0,42
PAI-00016,2024-06-01,15.62,2.59,13.03,4.69,1.29,3.53,6,0,23
PAI-00016,2024-07-01,19.97,10.0,9.97,5.99,1.03,4.56,6,0,35
PAI-00016,2024-08-01,19.73,5.24,14.49,5.92,2.2,6.76,6,2,21
PAI-00016,2024-09-01,28.55,15.8,12.75,8.56,2.05,8.81,6,0,47
PAI-00016,2024-10-01,37.6,23.82,13.78,11.28,0.76,9.57,6,1,54
PAI-00016,2024-11-01,36.04,21.38,14.67,10.81,1.26,10.83,6,3,75
PAI-00016,2024-12-01,44.31,34.0,10.32,13.29,1.08,11.91,6,1,41
PAI-00016,2025-01-01,51.86,42.19,9.67,15.55,1.07,12.98,6,3,34
PAI-00016,2025-02-01,55.21,43.29,11.93,16.56,1.25,14.23,6,3,46
PAI-00016,2025-03-01,55.14,42.35,12.79,16.54,0.75,14.98,6,3,27
PAI-00016,2025-04-01,69.99,59.21,10.78,20.99,1.13,16.11,6,4,68
PAI-00016,2025-05-01,71.14,56.13,15.01,21.33,1.11,17.22,6,1,19
PAI-00016,2025-06-01,76.43,69.61,6.82,22.92,0.88,18.1,6,3,23
PAI-00016,2025-07-01,80.25,67.34,12.91,24.07,1.16,19.26,6,3,30
PAI-00016,2025-08-01,78.34,64.71,13.63,23.49,1.27,20.53,6,4,75
PAI-00016,2025-09-01,70.64,56.29,14.36,21.19,0.83,21.36,6,4,43
PAI-00016,2025-10-01,97.57,83.44,14.13,29.26,1.05,22.41,6,6,18
PAI-00016,2025-11-01,91.76,73.86,17.89,27.52,1.16,23.57,6,5,73
PAI-00016,2025-12-01,87.78,70.73,17.05,26.33,1.9,25.47,6,6,51
PAI-00016,2026-01-01,99.21,87.13,12.08,29.75,1.22,26.69,6,5,28
PAI-00016,2026-02-01,100.0,84.22,15.78,29.99,1.09,27.78,6,6,51
PAI-00016,2026-03-01,97.64,80.13,17.52,29.28,1.83,29.61,6,5,49
PAI-00017,2024-04-01,4.03,0.0,4.03,0.36,0.2,0.2,7,1,54
PAI-00017,2024-05-01,7.73,0.0,7.73,0.69,0.27,0.47,7,1,15
PAI-00017,2024-06-01,12.89,1.85,11.04,1.15,0.35,0.82,7,1,35
PAI-00017,2024-07-01,18.06,6.89,11.17,1.62,0.13,0.95,7,1,34
PAI-00017,2024-08-01,21.34,5.12,16.22,1.91,0.19,1.14,7,1,50
PAI-00017,2024-09-01,31.81,15.84,15.97,2.85,0.19,1.33,7,1,41
PAI-00017,2024-10-01,29.63,10.43,19.21,2.65,0.43,1.76,7,2,83
PAI-00017,2024-11-01,38.15,22.43,15.72,3.41,0.25,2.01,7,2,62
PAI-00017,2024-12-01,47.71,31.3,16.4,4.27,0.49,2.5,7,3,41
PAI-00017,2025-01-01,49.38,32.22,17.16,4.42,0.29,2.79,7,2,42
PAI-00017,2025-02-01,43.89,28.19,15.7,3.93,0.37,3.16,7,3,34
PAI-00017,2025-03-01,59.09,41.7,17.39,5.29,0.35,3.51,7,2,60
PAI-00017,2025-04-01,65.12,47.22,17.9,5.83,0.23,3.74,7,3,56
PAI-00017,2025-05-01,67.59,43.33,24.26,6.05,0.4,4.14,7,4,43
PAI-00017,2025-06-01,64.67,45.96,18.71,5.79,0.16,4.3,7,5,76
PAI-00017,2025-07-01,81.81,61.95,19.86,7.32,0.31,4.61,7,4,71
PAI-00017,2025-08-01,81.37,60.79,20.58,7.28,0.48,5.09,7,4,44
PAI-00017,2025-09-01,89.08,69.8,19.28,7.97,0.34,5.43,7,4,90
PAI-00017,2025-10-01,95.7,74.01,21.7,8.57,0.34,5.77,7,5,71
PAI-00017,2025-11-01,87.89,63.79,24.1,7.87,0.44,6.21,7,6,62
PAI-00017,2025-12-01,85.19,58.18,27.0,7.62,0.24,6.45,7,7,101
PAI-00017,2026-01-01,96.36,72.27,24.09,8.62,0.39,6.84,7,6,83
PAI-00017,2026-02-01,100.0,70.96,29.04,8.95,0.22,7.06,7,5,82
PAI-00017,2026-03-01,96.19,71.28,24.9,8.61,0.24,7.3,7,5,81
PAI-00018,2024-04-01,5.37,1.65,3.72,5.87,3.28,3.28,5,1,8
PAI-00018,2024-05-01,7.69,3.98,3.71,8.4,8.84,12.12,5,1,10
PAI-00018,2024-06-01,16.12,7.89,8.22,17.62,7.33,19.45,5,0,38
PAI-00018,2024-07-01,21.06,16.02,5.04,23.02,4.78,24.23,5,1,6
PAI-00018,2024-08-01,22.46,11.98,10.48,24.55,4.18,28.41,5,1,45
PAI-00018,2024-09-01,27.31,19.75,7.57,29.85,3.49,31.9,5,0,0
PAI-00018,2024-10-01,33.22,25.11,8.11,36.31,3.88,35.78,5,1,58
PAI-00018,2024-11-01,35.91,27.46,8.44,39.24,3.82,39.6,5,0,52
PAI-00018,2024-12-01,41.02,33.53,7.49,44.83,4.36,43.96,5,2,37
PAI-00018,2025-01-01,41.64,30.3,11.34,45.51,5.48,49.44,5,0,25
PAI-00018,2025-02-01,44.23,36.88,7.34,48.34,6.68,56.12,5,1,26
PAI-00018,2025-03-01,46.55,37.74,8.81,50.87,5.45,61.57,5,2,41
PAI-00018,2025-04-01,58.08,50.62,7.46,63.47,5.43,67.0,5,3,31
PAI-00018,2025-05-01,63.63,55.59,8.05,69.55,7.27,74.27,5,5,3
PAI-00018,2025-06-01,66.15,58.56,7.59,72.29,3.14,77.41,5,3,28
PAI-00018,2025-07-01,73.03,65.37,7.66,79.82,4.5,81.91,5,3,2
PAI-00018,2025-08-01,75.39,66.49,8.9,82.39,3.65,85.56,5,2,23
PAI-00018,2025-09-01,72.69,61.46,11.22,79.44,4.9,90.46,5,3,0
PAI-00018,2025-10-01,78.99,71.34,7.65,86.32,4.81,95.27,5,3,12
PAI-00018,2025-11-01,100.0,91.35,8.65,109.29,5.55,100.82,5,3,21
PAI-00018,2025-12-01,100.0,90.13,9.87,109.29,9.4,110.22,5,4,46
PAI-00018,2026-01-01,88.84,83.75,5.09,97.09,7.94,118.16,5,5,33
PAI-00018,2026-02-01,100.0,91.95,8.05,109.29,4.69,122.85,5,5,38
PAI-00018,2026-03-01,100.0,90.21,9.79,109.29,2.96,125.81,5,4,15
PAI-00019,2024-04-01,4.36,0.0,4.36,2.01,1.18,1.18,6,0,43
PAI-00019,2024-05-01,8.62,2.69,5.92,3.97,3.5,4.68,6,1,25
PAI-00019,2024-06-01,16.08,13.75,2.33,7.4,2.07,6.75,6,0,0
PAI-00019,2024-07-01,15.55,8.27,7.28,7.16,1.84,8.59,6,0,56
PAI-00019,2024-08-01,24.7,22.5,2.2,11.37,2.6,11.19,6,0,10
PAI-00019,2024-09-01,29.46,28.57,0.88,13.56,1.88,13.07,6,1,10
PAI-00019,2024-10-01,31.09,27.36,3.72,14.31,2.35,15.42,6,3,26
PAI-00019,2024-11-01,35.42,29.89,5.52,16.3,1.92,17.34,6,1,8
PAI-00019,2024-12-01,47.57,43.65,3.91,21.89,1.67,19.01,6,1,11
PAI-00019,2025-01-01,51.34,44.14,7.19,23.63,2.25,21.26,6,2,30
PAI-00019,2025-02-01,59.05,54.68,4.36,27.17,1.43,22.69,6,2,33
PAI-00019,2025-03-01,63.27,58.17,5.09,29.12,1.66,24.35,6,3,45
PAI-00019,2025-04-01,68.78,66.05,2.72,31.65,2.11,26.46,6,3,0
PAI-00019,2025-05-01,57.25,53.37,3.88,26.35,2.52,28.98,6,3,9
PAI-00019,2025-06-01,62.39,57.52,4.87,28.71,1.64,30.62,6,3,7
PAI-00019,2025-07-01,77.2,72.26,4.94,35.53,2.12,32.74,6,5,52
PAI-00019,2025-08-01,77.39,67.45,9.94,35.62,1.85,34.59,6,4,23
PAI-00019,2025-09-01,92.07,87.9,4.18,42.37,1.34,35.93,6,2,29
PAI-00019,2025-10-01,74.83,72.25,2.58,34.44,2.06,37.99,6,5,22
PAI-00019,2025-11-01,81.0,78.31,2.69,37.28,1.58,39.57,6,3,0
PAI-00019,2025-12-01,91.65,86.11,5.53,42.18,2.1,41.67,6,5,0
PAI-00019,2026-01-01,100.0,93.23,6.77,46.02,2.51,44.18,6,5,27
PAI-00019,2026-02-01,88.09,84.71,3.38,40.54,2.56,46.74,6,5,20
PAI-00019,2026-03-01,100.0,94.04,5.96,46.02,2.42,49.16,6,5,20
PAI-00020,2024-04-01,3.81,0.0,3.81,0.92,0.55,0.55,5,1,27
PAI-00020,2024-05-01,9.23,0.0,9.23,2.22,1.24,1.79,5,1,2
PAI-00020,2024-06-01,15.97,0.49,15.48,3.85,0.61,2.4,5,0,43
PAI-00020,2024-07-01,15.34,0.0,15.34,3.69,0.88,3.28,5,0,63
PAI-00020,2024-08-01,24.95,5.87,19.08,6.01,0.77,4.05,5,0,8
PAI-00020,2024-09-01,30.08,12.25,17.83,7.24,1.11,5.16,5,0,49
PAI-00020,2024-10-01,29.92,9.55,20.37,7.21,0.68,5.84,5,2,64
PAI-00020,2024-11-01,37.06,21.03,16.04,8.92,0.54,6.38,5,1,58
PAI-00020,2024-12-01,39.65,22.25,17.4,9.55,0.6,6.98,5,2,52
PAI-00020,2025-01-01,45.21,22.67,22.54,10.89,1.05,8.03,5,1,71
PAI-00020,2025-02-01,45.92,23.65,22.27,11.06,0.6,8.63,5,1,73
PAI-00020,2025-03-01,48.18,25.42,22.76,11.6,0.78,9.41,5,2,72
PAI-00020,2025-04-01,67.39,47.13,20.25,16.23,1.24,10.65,5,1,39
PAI-00020,2025-05-01,55.32,33.55,21.77,13.32,1.21,11.86,5,2,25
PAI-00020,2025-06-01,80.92,61.32,19.6,19.49,0.83,12.69,5,4,46
PAI-00020,2025-07-01,80.41,58.64,21.77,19.36,0.68,13.37,5,3,85
PAI-00020,2025-08-01,84.24,61.76,22.47,20.28,0.75,14.12,5,2,72
PAI-00020,2025-09-01,74.61,51.61,23.0,17.97,1.16,15.28,5,4,52
PAI-00020,2025-10-01,83.94,60.22,23.72,20.21,1.37,16.65,5,3,62
PAI-00020,2025-11-01,95.18,69.3,25.89,22.92,1.16,17.81,5,4,71
PAI-00020,2025-12-01,100.0,75.74,24.26,24.08,0.89,18.7,5,4,70
PAI-00020,2026-01-01,100.0,77.38,22.62,24.08,0.78,19.48,5,4,38
PAI-00020,2026-02-01,100.0,75.52,24.48,24.08,1.15,20.63,5,4,101
PAI-00020,2026-03-01,100.0,76.04,23.96,24.08,0.49,21.12,5,5,71
PAI-00021,2024-04-01,4.64,0.0,4.64,0.94,0.88,0.88,6,0,0
PAI-00021,2024-05-01,10.56,8.63,1.93,2.13,0.7,1.58,6,0,52
PAI-00021,2024-06-01,13.13,5.66,7.47,2.66,1.15,2.73,6,0,0
PAI-00021,2024-07-01,18.25,12.98,5.27,3.69,0.61,3.34,6,1,0
PAI-00021,2024-08-01,23.58,17.72,5.86,4.77,0.93,4.27,6,0,12
PAI-00021,2024-09-01,31.5,22.75,8.75,6.37,0.59,4.86,6,2,26
PAI-00021,2024-10-01,32.69,27.32,5.38,6.61,0.74,5.6,6,1,16
PAI-00021,2024-11-01,33.29,24.76,8.53,6.73,0.5,6.1,6,1,0
PAI-00021,2024-12-01,45.11,35.36,9.75,9.12,0.62,6.72,6,1,29
PAI-00021,2025-01-01,53.23,43.04,10.19,10.76,1.94,8.66,6,3,29
PAI-00021,2025-02-01,49.54,41.79,7.76,10.02,0.58,9.24,6,2,1
PAI-00021,2025-03-01,63.22,58.16,5.06,12.78,1.18,10.42,6,2,22
PAI-00021,2025-04-01,50.62,44.27,6.35,10.24,0.66,11.08,6,3,38
PAI-00021,2025-05-01,67.91,63.29,4.62,13.73,0.89,11.97,6,2,0
PAI-00021,2025-06-01,68.41,58.53,9.88,13.83,1.59,13.56,6,3,26
PAI-00021,2025-07-01,64.95,57.31,7.63,13.13,0.96,14.52,6,5,13
PAI-00021,2025-08-01,88.62,82.53,6.09,17.92,1.0,15.52,6,3,27
PAI-00021,2025-09-01,77.02,68.71,8.31,15.57,1.1,16.62,6,4,20
PAI-00021,2025-10-01,82.13,76.28,5.85,16.61,0.93,17.55,6,5,17
PAI-00021,2025-11-01,100.0,90.41,9.59,20.22,0.79,18.34,6,5,18
PAI-00021,2025-12-01,96.34,85.8,10.54,19.48,0.54,18.88,6,6,46
PAI-00021,2026-01-01,100.0,93.33,6.67,20.22,1.03,19.91,6,6,0
PAI-00021,2026-02-01,100.0,93.14,6.86,20.22,1.08,20.99,6,5,47
PAI-00021,2026-03-01,100.0,87.77,12.23,20.22,0.61,21.6,6,5,9
PAI-00022,2024-04-01,4.14,2.8,1.33,1.2,1.46,1.46,7,1,0
PAI-00022,2024-05-01,9.92,4.99,4.93,2.87,0.72,2.18,7,0,0
PAI-00022,2024-06-01,13.5,8.46,5.03,3.9,1.66,3.84,7,2,37
PAI-00022,2024-07-01,18.46,14.81,3.65,5.34,1.16,5.0,7,1,32
PAI-00022,2024-08-01,20.12,14.55,5.57,5.82,1.45,6.45,7,0,4
PAI-00022,2024-09-01,27.12,24.17,2.95,7.85,1.03,7.48,7,0,47
PAI-00022,2024-10-01,30.81,27.0,3.8,8.91,1.74,9.22,7,4,29
PAI-00022,2024-11-01,41.48,38.31,3.17,12.0,2.34,11.56,7,3,7
PAI-00022,2024-12-01,43.28,42.39,0.88,12.52,0.94,12.5,7,3,0
PAI-00022,2025-01-01,44.75,40.93,3.82,12.95,1.91,14.41,7,3,0
PAI-00022,2025-02-01,52.84,48.54,4.29,15.29,0.93,15.34,7,3,17
PAI-00022,2025-03-01,52.28,48.9,3.39,15.13,1.11,16.45,7,4,0
PAI-00022,2025-04-01,57.98,50.36,7.62,16.77,0.79,17.24,7,4,36
PAI-00022,2025-05-01,57.6,52.96,4.64,16.66,1.6,18.84,7,3,23
PAI-00022,2025-06-01,59.39,55.57,3.82,17.18,0.68,19.52,7,4,0
PAI-00022,2025-07-01,80.44,79.18,1.26,23.27,1.78,21.3,7,3,14
PAI-00022,2025-08-01,75.1,74.44,0.67,21.73,1.36,22.66,7,4,0
PAI-00022,2025-09-01,96.09,90.72,5.36,27.8,0.9,23.56,7,4,23
PAI-00022,2025-10-01,72.25,66.71,5.54,20.9,1.51,25.07,7,6,15
PAI-00022,2025-11-01,89.19,87.53,1.66,25.8,1.23,26.3,7,6,25
PAI-00022,2025-12-01,97.05,95.49,1.57,28.08,0.97,27.27,7,5,26
PAI-00022,2026-01-01,99.65,95.74,3.91,28.83,1.17,28.44,7,6,41
PAI-00022,2026-02-01,100.0,97.16,2.84,28.93,1.12,29.56,7,6,5
PAI-00022,2026-03-01,100.0,96.49,3.51,28.93,0.85,30.41,7,7,0
PAI-00023,2024-04-01,5.19,2.44,2.75,1.54,0.74,0.74,8,0,37
PAI-00023,2024-05-01,9.14,6.58,2.56,2.7,1.62,2.36,8,1,24
PAI-00023,2024-06-01,15.6,11.67,3.93,4.61,0.69,3.05,8,1,37
PAI-00023,2024-07-01,19.77,15.62,4.15,5.85,2.24,5.29,8,2,22
PAI-00023,2024-08-01,25.26,23.38,1.88,7.47,1.16,6.45,8,1,0
PAI-00023,2024-09-01,28.04,26.22,1.82,8.29,2.36,8.81,8,2,19
PAI-00023,2024-10-01,34.52,33.19,1.33,10.21,1.35,10.16,8,2,2
PAI-00023,2024-11-01,39.37,37.88,1.48,11.64,0.79,10.95,8,3,4
PAI-00023,2024-12-01,40.12,40.12,0.0,11.87,0.91,11.86,8,3,3
PAI-00023,2025-01-01,39.27,34.46,4.81,11.61,1.28,13.14,8,3,13
PAI-00023,2025-02-01,53.1,51.73,1.37,15.71,0.65,13.79,8,5,0
PAI-00023,2025-03-01,62.17,60.55,1.62,18.39,0.72,14.51,8,5,26
PAI-00023,2025-04-01,53.06,48.71,4.35,15.69,1.54,16.05,8,3,0
PAI-00023,2025-05-01,54.45,54.45,0.0,16.11,1.25,17.3,8,3,12
PAI-00023,2025-06-01,72.28,72.28,0.0,21.38,1.41,18.71,8,5,0
PAI-00023,2025-07-01,72.71,70.4,2.31,21.51,1.41,20.12,8,6,0
PAI-00023,2025-08-01,86.64,86.64,0.0,25.63,2.48,22.6,8,7,0
PAI-00023,2025-09-01,96.82,95.85,0.98,28.64,1.31,23.91,8,7,9
PAI-00023,2025-10-01,82.96,82.96,0.0,24.54,1.45,25.36,8,6,19
PAI-00023,2025-11-01,95.17,92.1,3.07,28.15,0.95,26.31,8,7,15
PAI-00023,2025-12-01,85.03,82.57,2.45,25.15,0.75,27.06,8,7,27
PAI-00023,2026-01-01,100.0,97.5,2.5,29.58,0.91,27.97,8,6,0
PAI-00023,2026-02-01,100.0,100.0,0.0,29.58,1.03,29.0,8,6,43
PAI-00023,2026-03-01,100.0,96.0,4.0,29.58,0.91,29.91,8,8,0
PAI-00024,2024-04-01,4.99,1.11,3.88,3.61,4.2,4.2,7,0,0
PAI-00024,2024-05-01,10.6,8.18,2.41,7.67,1.76,5.96,7,0,0
PAI-00024,2024-06-01,12.19,7.86,4.32,8.83,2.55,8.51,7,0,3
PAI-00024,2024-07-01,21.1,19.26,1.84,15.28,5.33,13.84,7,2,11
PAI-00024,2024-08-01,26.31,21.92,4.39,19.06,1.85,15.69,7,0,0
PAI-00024,2024-09-01,23.17,19.56,3.61,16.78,3.5,19.19,7,0,32
PAI-00024,2024-10-01,28.17,22.54,5.63,20.4,2.65,21.84,7,0,19
PAI-00024,2024-11-01,39.91,35.46,4.45,28.9,2.86,24.7,7,2,0
PAI-00024,2024-12-01,39.49,36.94,2.55,28.6,3.55,28.25,7,3,0
PAI-00024,2025-01-01,48.5,43.86,4.64,35.13,1.76,30.01,7,1,43
PAI-00024,2025-02-01,43.89,38.84,5.05,31.79,6.01,36.02,7,2,16
PAI-00024,2025-03-01,48.32,46.05,2.27,34.99,2.57,38.59,7,3,25
PAI-00024,2025-04-01,52.52,45.84,6.68,38.03,2.19,40.78,7,3,0
PAI-00024,2025-05-01,56.65,53.95,2.7,41.03,1.95,42.73,7,2,5
PAI-00024,2025-06-01,71.92,67.69,4.23,52.08,1.71,44.44,7,3,2
PAI-00024,2025-07-01,71.0,68.8,2.2,51.42,2.6,47.04,7,4,16
PAI-00024,2025-08-01,64.79,62.4,2.38,46.92,7.94,54.98,7,5,0
PAI-00024,2025-09-01,93.46,90.69,2.77,67.68,3.28,58.26,7,6,30
PAI-00024,2025-10-01,83.21,78.12,5.09,60.26,3.47,61.73,7,5,20
PAI-00024,2025-11-01,85.44,83.53,1.92,61.88,3.89,65.62,7,6,0
PAI-00024,2025-12-01,96.32,90.77,5.55,69.76,2.62,68.24,7,6,33
PAI-00024,2026-01-01,100.0,95.76,4.24,72.42,4.45,72.69,7,6,0
PAI-00024,2026-02-01,100.0,95.84,4.16,72.42,2.45,75.14,7,6,8
PAI-00024,2026-03-01,100.0,97.71,2.29,72.42,1.99,77.13,7,6,17
PAI-00025,2024-04-01,4.62,0.0,4.62,3.43,1.82,1.82,6,0,101
PAI-00025,2024-05-01,8.78,0.0,8.78,6.52,1.97,3.79,6,0,62
PAI-00025,2024-06-01,13.3,0.0,13.3,9.88,3.46,7.25,6,0,64
PAI-00025,2024-07-01,16.96,0.0,16.96,12.6,1.99,9.24,6,1,89
PAI-00025,2024-08-01,25.19,9.29,15.91,18.72,1.81,11.05,6,2,13
PAI-00025,2024-09-01,32.27,10.84,21.43,23.97,3.1,14.15,6,1,62
PAI-00025,2024-10-01,33.47,11.58,21.9,24.87,4.05,18.2,6,1,68
PAI-00025,2024-11-01,35.05,12.92,22.13,26.04,2.89,21.09,6,1,55
PAI-00025,2024-12-01,47.3,27.0,20.29,35.14,1.98,23.07,6,1,92
PAI-00025,2025-01-01,49.55,27.04,22.51,36.81,1.92,24.99,6,1,46
PAI-00025,2025-02-01,51.0,25.29,25.72,37.89,1.5,26.49,6,2,89
PAI-00025,2025-03-01,49.08,24.28,24.8,36.46,5.2,31.69,6,2,90
PAI-00025,2025-04-01,54.44,30.28,24.16,40.44,1.31,33.0,6,3,40
PAI-00025,2025-05-01,56.46,28.82,27.63,41.94,3.12,36.12,6,3,71
PAI-00025,2025-06-01,74.37,51.01,23.36,55.25,3.93,40.05,6,3,62
PAI-00025,2025-07-01,78.45,52.29,26.16,58.28,2.33,42.38,6,4,85
PAI-00025,2025-08-01,80.35,49.6,30.75,59.69,2.01,44.39,6,4,91
PAI-00025,2025-09-01,84.45,56.45,28.0,62.74,2.31,46.7,6,4,81
PAI-00025,2025-10-01,81.55,52.74,28.81,60.58,2.37,49.07,6,3,81
PAI-00025,2025-11-01,100.0,74.41,25.59,74.29,2.77,51.84,6,4,93
PAI-00025,2025-12-01,90.36,59.6,30.76,67.13,4.78,56.62,6,3,91
PAI-00025,2026-01-01,93.33,64.2,29.13,69.34,2.13,58.75,6,5,96
PAI-00025,2026-02-01,100.0,69.44,30.56,74.29,2.15,60.9,6,6,143
PAI-00025,2026-03-01,100.0,71.43,28.57,74.29,1.04,61.94,6,6,104
PAI-00026,2024-04-01,4.37,0.58,3.79,1.57,1.71,1.71,7,1,0
PAI-00026,2024-05-01,9.36,5.88,3.48,3.36,1.28,2.99,7,1,29
PAI-00026,2024-06-01,13.81,13.81,0.0,4.96,0.73,3.72,7,2,0
PAI-00026,2024-07-01,17.46,14.05,3.41,6.27,1.25,4.97,7,1,20
PAI-00026,2024-08-01,21.49,20.56,0.93,7.72,3.24,8.21,7,1,0
PAI-00026,2024-09-01,31.81,30.63,1.17,11.43,1.93,10.14,7,1,3
PAI-00026,2024-10-01,27.08,26.48,0.6,9.73,1.89,12.03,7,2,0
PAI-00026,2024-11-01,42.29,41.37,0.92,15.2,0.69,12.72,7,1,0
PAI-00026,2024-12-01,46.88,44.42,2.46,16.85,1.33,14.05,7,2,39
PAI-00026,2025-01-01,49.88,47.08,2.8,17.93,1.66,15.71,7,3,12
PAI-00026,2025-02-01,45.13,40.77,4.36,16.22,2.2,17.91,7,3,8
PAI-00026,2025-03-01,55.72,52.84,2.88,20.03,1.19,19.1,7,2,25
PAI-00026,2025-04-01,66.37,65.33,1.04,23.85,1.08,20.18,7,4,0
PAI-00026,2025-05-01,73.89,73.83,0.06,26.56,1.84,22.02,7,5,0
PAI-00026,2025-06-01,63.03,62.68,0.34,22.65,1.76,23.78,7,4,1
PAI-00026,2025-07-01,82.29,80.53,1.75,29.57,1.44,25.22,7,5,14
PAI-00026,2025-08-01,68.35,66.71,1.64,24.57,1.14,26.36,7,5,28
PAI-00026,2025-09-01,69.94,66.29,3.65,25.14,1.91,28.27,7,5,0
PAI-00026,2025-10-01,91.98,87.77,4.21,33.06,1.82,30.09,7,6,11
PAI-00026,2025-11-01,86.18,84.64,1.54,30.97,1.08,31.17,7,6,18
PAI-00026,2025-12-01,100.0,95.74,4.26,35.94,1.42,32.59,7,5,44
PAI-00026,2026-01-01,100.0,96.93,3.07,35.94,1.24,33.83,7,6,0
PAI-00026,2026-02-01,100.0,100.0,0.0,35.94,1.52,35.35,7,7,22
PAI-00026,2026-03-01,100.0,96.07,3.93,35.94,1.68,37.03,7,6,32
PAI-00027,2024-04-01,4.13,0.0,4.13,1.36,1.03,1.03,6,0,72
PAI-00027,2024-05-01,7.65,0.0,7.65,2.52,0.84,1.87,6,0,69
PAI-00027,2024-06-01,14.53,0.0,14.53,4.79,0.75,2.62,6,2,58
PAI-00027,2024-07-01,19.04,1.88,17.16,6.28,1.68,4.3,6,0,29
PAI-00027,2024-08-01,24.09,1.72,22.37,7.94,0.49,4.79,6,1,64
