internal_project_id,outcome_date,outcome_type,outcome_reason
PAI-00377,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00378,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00379,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00380,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00381,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00382,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00383,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00384,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00385,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00386,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00387,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00388,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00389,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00390,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00391,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00392,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00393,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00394,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00395,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00396,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00397,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00398,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00399,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00400,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00401,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00402,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00403,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00404,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00405,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00406,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00407,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-00408,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00409,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00410,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00411,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00412,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00413,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00414,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00415,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00416,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00417,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00418,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00419,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00420,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00421,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00422,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00423,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00424,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00425,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00426,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00427,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-00428,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00429,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00430,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00431,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00432,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00433,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00434,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00435,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00436,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00437,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00438,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00439,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-00440,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00441,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00442,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00443,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00444,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00445,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00446,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00447,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00448,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00449,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00450,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00451,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00452,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00453,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00454,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00455,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00456,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00457,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00458,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00459,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00460,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00461,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00462,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00463,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00464,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-00465,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00466,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00467,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00468,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00469,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00470,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00471,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00472,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00473,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00474,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00475,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00476,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00477,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00478,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00479,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00480,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00481,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00482,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00483,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00484,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00485,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00486,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00487,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00488,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00489,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00490,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00491,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00492,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00493,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00494,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00495,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00496,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00497,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00498,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00499,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-00500,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00501,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00502,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00503,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00504,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00505,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00506,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00507,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00508,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00509,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00510,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00511,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00512,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00513,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00514,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00515,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00516,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00517,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00518,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00519,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00520,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00521,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00522,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00523,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00524,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00525,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00526,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00527,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00528,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00529,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00530,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00531,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00532,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00533,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00534,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00535,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00536,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00537,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00538,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00539,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00540,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00541,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00542,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00543,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00544,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00545,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00546,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00547,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00548,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00549,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00550,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00551,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00552,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00553,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00554,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00555,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00556,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00557,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00558,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00559,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00560,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00561,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00562,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00563,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00564,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00565,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00566,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00567,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00568,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00569,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00570,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00571,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00572,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00573,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00574,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00575,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00576,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00577,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00578,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00579,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00580,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00581,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00582,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00583,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00584,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00585,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00586,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00587,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-00588,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00589,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00590,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00591,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00592,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00593,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00594,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00595,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00596,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-00597,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00598,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00599,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00600,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00601,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00602,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00603,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00604,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00605,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00606,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00607,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00608,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00609,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00610,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00611,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00612,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00613,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00614,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00615,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00616,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00617,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00618,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00619,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00620,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00621,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00622,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00623,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00624,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00625,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00626,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00627,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00628,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00629,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00630,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00631,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00632,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00633,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00634,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00635,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00636,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00637,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-00638,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00639,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00640,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00641,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00642,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00643,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00644,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00645,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00646,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00647,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00648,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00649,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00650,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00651,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00652,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00653,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-00654,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00655,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00656,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00657,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00658,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00659,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00660,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00661,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00662,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00663,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00664,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-00665,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00666,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00667,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00668,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00669,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00670,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00671,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00672,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00673,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00674,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-00675,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-00676,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00677,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00678,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00679,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00680,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00681,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00682,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00683,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00684,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00685,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00686,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-00687,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00688,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00689,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00690,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00691,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00692,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00693,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00694,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00695,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00696,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00697,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00698,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00699,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00700,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00701,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00702,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00703,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00704,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00705,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00706,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00707,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00708,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00709,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00710,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00711,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00712,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00713,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00714,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00715,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00716,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00717,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00718,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00719,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00720,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00721,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-00722,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00723,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-00724,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00725,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00726,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00727,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00728,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00729,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00730,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00731,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00732,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00733,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00734,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00735,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00736,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00737,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00738,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00739,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00740,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00741,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00742,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00743,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00744,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00745,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00746,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00747,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-00748,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-00749,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00750,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00751,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-00752,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
