milestone_id,internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
MS-00032-04-02,PAI-00032,Milestone 4-2,2024-07-17,2024-08-31,COMPLETED,45
MS-00032-08-01,PAI-00032,Milestone 8-1,2024-11-10,2024-11-24,COMPLETED,14
MS-00032-12-01,PAI-00032,Milestone 12-1,2025-03-11,2025-03-11,COMPLETED,0
MS-00032-16-01,PAI-00032,Milestone 16-1,2025-07-08,2025-08-14,COMPLETED,37
MS-00032-20-01,PAI-00032,Milestone 20-1,2025-10-20,,DELAYED,0
MS-00032-24-01,PAI-00032,Milestone 24-1,2026-01-19,,DELAYED,0
MS-00032-24-02,PAI-00032,Milestone 24-2,2026-02-12,2026-04-10,COMPLETED,57
MS-00033-04-01,PAI-00033,Milestone 4-1,2024-06-28,2024-08-01,COMPLETED,34
MS-00033-08-01,PAI-00033,Milestone 8-1,2024-09-17,2024-09-25,COMPLETED,8
MS-00033-08-02,PAI-00033,Milestone 8-2,2024-10-06,2024-11-21,COMPLETED,46
MS-00033-12-01,PAI-00033,Milestone 12-1,2025-01-23,2025-02-22,COMPLETED,30
MS-00033-12-02,PAI-00033,Milestone 12-2,2025-01-17,,DELAYED,0
MS-00033-16-01,PAI-00033,Milestone 16-1,2025-07-17,2025-07-28,COMPLETED,11
MS-00033-16-02,PAI-00033,Milestone 16-2,2025-05-16,,DELAYED,0
MS-00033-20-01,PAI-00033,Milestone 20-1,2025-09-28,,DELAYED,0
MS-00033-24-01,PAI-00033,Milestone 24-1,2026-03-12,2026-05-16,COMPLETED,65
MS-00034-04-01,PAI-00034,Milestone 4-1,2024-05-21,2024-06-13,COMPLETED,23
MS-00034-08-01,PAI-00034,Milestone 8-1,2024-09-25,,DELAYED,0
MS-00034-12-01,PAI-00034,Milestone 12-1,2025-01-19,2025-02-18,COMPLETED,30
MS-00034-16-01,PAI-00034,Milestone 16-1,2025-05-11,2025-05-11,COMPLETED,0
MS-00034-20-01,PAI-00034,Milestone 20-1,2025-10-24,2025-10-26,COMPLETED,2
MS-00034-20-02,PAI-00034,Milestone 20-2,2025-11-16,2025-11-16,COMPLETED,0
MS-00034-24-01,PAI-00034,Milestone 24-1,2026-03-02,2026-03-27,COMPLETED,25
MS-00035-04-01,PAI-00035,Milestone 4-1,2024-06-03,,DELAYED,0
MS-00035-08-01,PAI-00035,Milestone 8-1,2024-11-04,,DELAYED,0
MS-00035-12-01,PAI-00035,Milestone 12-1,2025-01-19,,DELAYED,0
MS-00035-12-02,PAI-00035,Milestone 12-2,2025-03-01,,DELAYED,0
MS-00035-16-01,PAI-00035,Milestone 16-1,2025-06-05,2025-06-26,COMPLETED,21
MS-00035-16-02,PAI-00035,Milestone 16-2,2025-06-06,2025-07-07,COMPLETED,31
MS-00035-20-01,PAI-00035,Milestone 20-1,2025-11-11,2025-12-17,COMPLETED,36
MS-00035-20-02,PAI-00035,Milestone 20-2,2025-09-12,2025-09-13,COMPLETED,1
MS-00035-24-01,PAI-00035,Milestone 24-1,2026-02-06,2026-03-12,COMPLETED,34
MS-00036-04-01,PAI-00036,Milestone 4-1,2024-07-06,2024-07-08,COMPLETED,2
MS-00036-04-02,PAI-00036,Milestone 4-2,2024-06-18,2024-07-15,COMPLETED,27
MS-00036-08-01,PAI-00036,Milestone 8-1,2024-11-04,2024-12-28,COMPLETED,54
MS-00036-08-02,PAI-00036,Milestone 8-2,2024-10-01,,DELAYED,0
MS-00036-12-01,PAI-00036,Milestone 12-1,2025-03-06,2025-04-19,COMPLETED,44
MS-00036-16-01,PAI-00036,Milestone 16-1,2025-06-03,2025-06-03,COMPLETED,0
MS-00036-20-01,PAI-00036,Milestone 20-1,2025-09-12,2025-10-13,COMPLETED,31
MS-00036-20-02,PAI-00036,Milestone 20-2,2025-11-13,2025-11-22,COMPLETED,9
MS-00036-24-01,PAI-00036,Milestone 24-1,2026-03-09,2026-04-01,COMPLETED,23
MS-00036-24-02,PAI-00036,Milestone 24-2,2026-03-15,2026-05-13,COMPLETED,59
MS-00037-04-01,PAI-00037,Milestone 4-1,2024-07-07,,DELAYED,0
MS-00037-04-02,PAI-00037,Milestone 4-2,2024-07-08,2024-07-23,COMPLETED,15
MS-00037-08-01,PAI-00037,Milestone 8-1,2024-10-14,2024-12-18,COMPLETED,65
MS-00037-12-01,PAI-00037,Milestone 12-1,2025-02-04,2025-03-18,COMPLETED,42
MS-00037-12-02,PAI-00037,Milestone 12-2,2025-01-30,,DELAYED,0
MS-00037-16-01,PAI-00037,Milestone 16-1,2025-06-05,2025-08-02,COMPLETED,58
MS-00037-20-01,PAI-00037,Milestone 20-1,2025-10-18,2025-11-02,COMPLETED,15
MS-00037-20-02,PAI-00037,Milestone 20-2,2025-10-16,2025-11-19,COMPLETED,34
MS-00037-24-01,PAI-00037,Milestone 24-1,2026-02-16,,DELAYED,0
MS-00038-04-01,PAI-00038,Milestone 4-1,2024-07-07,2024-08-16,COMPLETED,40
MS-00038-08-01,PAI-00038,Milestone 8-1,2024-10-21,,DELAYED,0
MS-00038-08-02,PAI-00038,Milestone 8-2,2024-10-29,,DELAYED,0
MS-00038-12-01,PAI-00038,Milestone 12-1,2025-02-18,2025-03-28,COMPLETED,38
MS-00038-16-01,PAI-00038,Milestone 16-1,2025-07-09,,DELAYED,0
MS-00038-20-01,PAI-00038,Milestone 20-1,2025-10-08,2025-11-17,COMPLETED,40
MS-00038-24-01,PAI-00038,Milestone 24-1,2026-03-06,,DELAYED,0
MS-00039-04-01,PAI-00039,Milestone 4-1,2024-05-31,,DELAYED,0
MS-00039-08-01,PAI-00039,Milestone 8-1,2024-10-26,2024-11-20,COMPLETED,25
MS-00039-12-01,PAI-00039,Milestone 12-1,2025-02-04,2025-02-04,COMPLETED,0
MS-00039-12-02,PAI-00039,Milestone 12-2,2025-01-21,2025-01-21,COMPLETED,0
MS-00039-16-01,PAI-00039,Milestone 16-1,2025-05-11,,DELAYED,0
MS-00039-16-02,PAI-00039,Milestone 16-2,2025-05-20,2025-06-11,COMPLETED,22
MS-00039-20-01,PAI-00039,Milestone 20-1,2025-09-25,2025-10-19,COMPLETED,24
MS-00039-20-02,PAI-00039,Milestone 20-2,2025-09-19,,DELAYED,0
MS-00039-24-01,PAI-00039,Milestone 24-1,2026-02-01,2026-02-01,COMPLETED,0
MS-00039-24-02,PAI-00039,Milestone 24-2,2026-03-14,2026-03-14,COMPLETED,0
MS-00040-04-01,PAI-00040,Milestone 4-1,2024-07-03,2024-08-29,COMPLETED,57
MS-00040-04-02,PAI-00040,Milestone 4-2,2024-07-11,2024-08-29,COMPLETED,49
MS-00040-08-01,PAI-00040,Milestone 8-1,2024-11-03,2024-12-22,COMPLETED,49
MS-00040-08-02,PAI-00040,Milestone 8-2,2024-09-16,2024-10-28,COMPLETED,42
MS-00040-12-01,PAI-00040,Milestone 12-1,2025-01-28,2025-03-20,COMPLETED,51
MS-00040-12-02,PAI-00040,Milestone 12-2,2025-03-16,,DELAYED,0
MS-00040-16-01,PAI-00040,Milestone 16-1,2025-06-10,,DELAYED,0
MS-00040-20-01,PAI-00040,Milestone 20-1,2025-11-14,,DELAYED,0
MS-00040-20-02,PAI-00040,Milestone 20-2,2025-11-06,2025-12-19,COMPLETED,43
MS-00040-24-01,PAI-00040,Milestone 24-1,2026-03-03,2026-04-23,COMPLETED,51
MS-00041-04-01,PAI-00041,Milestone 4-1,2024-06-28,2024-07-14,COMPLETED,16
MS-00041-08-01,PAI-00041,Milestone 8-1,2024-11-10,2024-11-23,COMPLETED,13
MS-00041-12-01,PAI-00041,Milestone 12-1,2025-02-21,2025-02-21,COMPLETED,0
MS-00041-16-01,PAI-00041,Milestone 16-1,2025-05-30,,DELAYED,0
MS-00041-16-02,PAI-00041,Milestone 16-2,2025-05-13,2025-05-25,COMPLETED,12
MS-00041-20-01,PAI-00041,Milestone 20-1,2025-10-18,2025-10-21,COMPLETED,3
MS-00041-24-01,PAI-00041,Milestone 24-1,2026-01-22,,DELAYED,0
MS-00042-04-01,PAI-00042,Milestone 4-1,2024-06-25,2024-06-25,COMPLETED,0
MS-00042-04-02,PAI-00042,Milestone 4-2,2024-06-07,2024-06-07,COMPLETED,0
MS-00042-08-01,PAI-00042,Milestone 8-1,2024-10-21,2024-10-21,COMPLETED,0
MS-00042-08-02,PAI-00042,Milestone 8-2,2024-10-07,,DELAYED,0
MS-00042-12-01,PAI-00042,Milestone 12-1,2025-03-07,2025-04-18,COMPLETED,42
MS-00042-16-01,PAI-00042,Milestone 16-1,2025-07-11,,DELAYED,0
MS-00042-16-02,PAI-00042,Milestone 16-2,2025-05-12,2025-05-14,COMPLETED,2
MS-00042-20-01,PAI-00042,Milestone 20-1,2025-11-06,2026-01-03,COMPLETED,58
MS-00042-20-02,PAI-00042,Milestone 20-2,2025-09-19,2025-11-04,COMPLETED,46
MS-00042-24-01,PAI-00042,Milestone 24-1,2026-02-12,2026-02-12,COMPLETED,0
MS-00042-24-02,PAI-00042,Milestone 24-2,2026-03-17,2026-03-26,COMPLETED,9
MS-00043-04-01,PAI-00043,Milestone 4-1,2024-05-27,2024-05-27,COMPLETED,0
MS-00043-04-02,PAI-00043,Milestone 4-2,2024-06-21,2024-07-24,COMPLETED,33
MS-00043-08-01,PAI-00043,Milestone 8-1,2024-10-14,,DELAYED,0
MS-00043-12-01,PAI-00043,Milestone 12-1,2025-01-14,2025-02-18,COMPLETED,35
MS-00043-12-02,PAI-00043,Milestone 12-2,2025-02-23,,DELAYED,0
MS-00043-16-01,PAI-00043,Milestone 16-1,2025-06-22,,DELAYED,0
MS-00043-16-02,PAI-00043,Milestone 16-2,2025-05-12,,DELAYED,0
MS-00043-20-01,PAI-00043,Milestone 20-1,2025-10-03,2025-11-14,COMPLETED,42
MS-00043-20-02,PAI-00043,Milestone 20-2,2025-10-22,2025-11-25,COMPLETED,34
MS-00043-24-01,PAI-00043,Milestone 24-1,2026-02-14,2026-03-20,COMPLETED,34
MS-00044-04-01,PAI-00044,Milestone 4-1,2024-06-15,2024-06-15,COMPLETED,0
MS-00044-04-02,PAI-00044,Milestone 4-2,2024-05-13,2024-05-27,COMPLETED,14
MS-00044-08-01,PAI-00044,Milestone 8-1,2024-09-18,2024-09-18,COMPLETED,0
MS-00044-08-02,PAI-00044,Milestone 8-2,2024-11-02,2024-12-02,COMPLETED,30
MS-00044-12-01,PAI-00044,Milestone 12-1,2025-01-18,2025-02-16,COMPLETED,29
MS-00044-16-01,PAI-00044,Milestone 16-1,2025-06-26,2025-07-26,COMPLETED,30
MS-00044-16-02,PAI-00044,Milestone 16-2,2025-06-17,,DELAYED,0
MS-00044-20-01,PAI-00044,Milestone 20-1,2025-10-01,2025-10-01,COMPLETED,0
MS-00044-24-01,PAI-00044,Milestone 24-1,2026-03-15,2026-03-26,COMPLETED,11
MS-00044-24-02,PAI-00044,Milestone 24-2,2026-03-01,2026-03-20,COMPLETED,19
MS-00045-04-01,PAI-00045,Milestone 4-1,2024-07-15,,DELAYED,0
MS-00045-08-01,PAI-00045,Milestone 8-1,2024-09-24,2024-09-24,COMPLETED,0
MS-00045-12-01,PAI-00045,Milestone 12-1,2025-01-30,2025-02-13,COMPLETED,14
MS-00045-16-01,PAI-00045,Milestone 16-1,2025-05-11,,DELAYED,0
MS-00045-20-01,PAI-00045,Milestone 20-1,2025-11-16,2025-11-16,COMPLETED,0
MS-00045-24-01,PAI-00045,Milestone 24-1,2026-01-11,2026-01-17,COMPLETED,6
MS-00045-24-02,PAI-00045,Milestone 24-2,2026-03-09,,DELAYED,0
MS-00046-04-01,PAI-00046,Milestone 4-1,2024-06-24,2024-07-19,COMPLETED,25
MS-00046-04-02,PAI-00046,Milestone 4-2,2024-05-23,2024-06-24,COMPLETED,32
MS-00046-08-01,PAI-00046,Milestone 8-1,2024-10-15,2024-11-14,COMPLETED,30
MS-00046-12-01,PAI-00046,Milestone 12-1,2025-03-03,,DELAYED,0
MS-00046-12-02,PAI-00046,Milestone 12-2,2025-02-03,,DELAYED,0
MS-00046-16-01,PAI-00046,Milestone 16-1,2025-06-03,2025-07-08,COMPLETED,35
MS-00046-16-02,PAI-00046,Milestone 16-2,2025-06-08,,DELAYED,0
MS-00046-20-01,PAI-00046,Milestone 20-1,2025-10-03,2025-11-05,COMPLETED,33
MS-00046-20-02,PAI-00046,Milestone 20-2,2025-09-24,,DELAYED,0
MS-00046-24-01,PAI-00046,Milestone 24-1,2026-03-18,2026-04-24,COMPLETED,37
MS-00046-24-02,PAI-00046,Milestone 24-2,2026-02-18,2026-03-23,COMPLETED,33
MS-00047-04-01,PAI-00047,Milestone 4-1,2024-06-14,2024-06-14,COMPLETED,0
MS-00047-08-01,PAI-00047,Milestone 8-1,2024-11-17,,DELAYED,0
MS-00047-08-02,PAI-00047,Milestone 8-2,2024-09-29,2024-09-29,COMPLETED,0
MS-00047-12-01,PAI-00047,Milestone 12-1,2025-01-24,2025-02-05,COMPLETED,12
MS-00047-12-02,PAI-00047,Milestone 12-2,2025-02-16,,DELAYED,0
MS-00047-16-01,PAI-00047,Milestone 16-1,2025-06-21,,DELAYED,0
MS-00047-20-01,PAI-00047,Milestone 20-1,2025-10-05,2025-11-28,COMPLETED,54
MS-00047-24-01,PAI-00047,Milestone 24-1,2026-02-28,,DELAYED,0
MS-00048-04-01,PAI-00048,Milestone 4-1,2024-05-26,2024-05-26,COMPLETED,0
MS-00048-04-02,PAI-00048,Milestone 4-2,2024-05-21,,DELAYED,0
MS-00048-08-01,PAI-00048,Milestone 8-1,2024-11-17,,DELAYED,0
MS-00048-12-01,PAI-00048,Milestone 12-1,2025-03-15,2025-04-13,COMPLETED,29
MS-00048-12-02,PAI-00048,Milestone 12-2,2025-02-03,,DELAYED,0
MS-00048-16-01,PAI-00048,Milestone 16-1,2025-06-10,2025-06-10,COMPLETED,0
MS-00048-20-01,PAI-00048,Milestone 20-1,2025-09-27,,DELAYED,0
MS-00048-20-02,PAI-00048,Milestone 20-2,2025-09-26,,DELAYED,0
MS-00048-24-01,PAI-00048,Milestone 24-1,2026-02-08,,DELAYED,0
MS-00049-04-01,PAI-00049,Milestone 4-1,2024-05-20,,DELAYED,0
MS-00049-04-02,PAI-00049,Milestone 4-2,2024-07-01,2024-07-18,COMPLETED,17
MS-00049-08-01,PAI-00049,Milestone 8-1,2024-10-27,2024-10-27,COMPLETED,0
MS-00049-08-02,PAI-00049,Milestone 8-2,2024-10-30,2024-11-30,COMPLETED,31
MS-00049-12-01,PAI-00049,Milestone 12-1,2025-01-25,,DELAYED,0
MS-00049-16-01,PAI-00049,Milestone 16-1,2025-06-15,2025-07-19,COMPLETED,34
MS-00049-20-01,PAI-00049,Milestone 20-1,2025-10-29,,DELAYED,0
MS-00049-20-02,PAI-00049,Milestone 20-2,2025-09-26,2025-09-26,COMPLETED,0
MS-00049-24-01,PAI-00049,Milestone 24-1,2026-03-20,2026-04-06,COMPLETED,17
MS-00050-04-01,PAI-00050,Milestone 4-1,2024-07-10,2024-07-10,COMPLETED,0
MS-00050-08-01,PAI-00050,Milestone 8-1,2024-09-26,,DELAYED,0
MS-00050-08-02,PAI-00050,Milestone 8-2,2024-09-17,2024-10-01,COMPLETED,14
MS-00050-12-01,PAI-00050,Milestone 12-1,2025-02-23,2025-02-27,COMPLETED,4
MS-00050-16-01,PAI-00050,Milestone 16-1,2025-07-17,2025-07-28,COMPLETED,11
MS-00050-20-01,PAI-00050,Milestone 20-1,2025-10-29,,DELAYED,0
MS-00050-20-02,PAI-00050,Milestone 20-2,2025-10-02,2025-11-09,COMPLETED,38
MS-00050-24-01,PAI-00050,Milestone 24-1,2026-02-03,2026-02-03,COMPLETED,0
MS-00051-04-01,PAI-00051,Milestone 4-1,2024-06-29,2024-06-29,COMPLETED,0
MS-00051-04-02,PAI-00051,Milestone 4-2,2024-05-26,2024-07-08,COMPLETED,43
MS-00051-08-01,PAI-00051,Milestone 8-1,2024-10-03,2024-10-03,COMPLETED,0
MS-00051-08-02,PAI-00051,Milestone 8-2,2024-10-03,2024-10-09,COMPLETED,6
MS-00051-12-01,PAI-00051,Milestone 12-1,2025-02-04,2025-02-11,COMPLETED,7
MS-00051-12-02,PAI-00051,Milestone 12-2,2025-03-02,2025-03-02,COMPLETED,0
MS-00051-16-01,PAI-00051,Milestone 16-1,2025-07-16,,DELAYED,0
MS-00051-16-02,PAI-00051,Milestone 16-2,2025-05-13,2025-06-18,COMPLETED,36
MS-00051-20-01,PAI-00051,Milestone 20-1,2025-10-01,2025-11-03,COMPLETED,33
MS-00051-24-01,PAI-00051,Milestone 24-1,2026-02-13,2026-02-13,COMPLETED,0
MS-00052-04-01,PAI-00052,Milestone 4-1,2024-06-15,2024-07-23,COMPLETED,38
MS-00052-04-02,PAI-00052,Milestone 4-2,2024-07-18,2024-07-24,COMPLETED,6
MS-00052-08-01,PAI-00052,Milestone 8-1,2024-11-07,,DELAYED,0
MS-00052-12-01,PAI-00052,Milestone 12-1,2025-03-18,,DELAYED,0
MS-00052-16-01,PAI-00052,Milestone 16-1,2025-06-14,2025-06-18,COMPLETED,4
MS-00052-16-02,PAI-00052,Milestone 16-2,2025-05-17,,DELAYED,0
MS-00052-20-01,PAI-00052,Milestone 20-1,2025-10-15,2025-10-15,COMPLETED,0
MS-00052-24-01,PAI-00052,Milestone 24-1,2026-02-23,2026-03-09,COMPLETED,14
MS-00052-24-02,PAI-00052,Milestone 24-2,2026-01-25,2026-03-11,COMPLETED,45
MS-00053-04-01,PAI-00053,Milestone 4-1,2024-05-27,2024-05-27,COMPLETED,0
MS-00053-04-02,PAI-00053,Milestone 4-2,2024-06-15,2024-07-28,COMPLETED,43
MS-00053-08-01,PAI-00053,Milestone 8-1,2024-10-21,2024-11-06,COMPLETED,16
MS-00053-12-01,PAI-00053,Milestone 12-1,2025-01-29,,DELAYED,0
MS-00053-16-01,PAI-00053,Milestone 16-1,2025-06-29,2025-07-01,COMPLETED,2
MS-00053-16-02,PAI-00053,Milestone 16-2,2025-05-15,2025-07-07,COMPLETED,53
MS-00053-20-01,PAI-00053,Milestone 20-1,2025-11-11,2025-11-12,COMPLETED,1
MS-00053-20-02,PAI-00053,Milestone 20-2,2025-10-23,2025-10-23,COMPLETED,0
MS-00053-24-01,PAI-00053,Milestone 24-1,2026-02-27,2026-04-08,COMPLETED,40
MS-00054-04-01,PAI-00054,Milestone 4-1,2024-05-26,,DELAYED,0
MS-00054-04-02,PAI-00054,Milestone 4-2,2024-07-08,,DELAYED,0
MS-00054-08-01,PAI-00054,Milestone 8-1,2024-10-09,2024-11-16,COMPLETED,38
MS-00054-08-02,PAI-00054,Milestone 8-2,2024-10-21,,DELAYED,0
MS-00054-12-01,PAI-00054,Milestone 12-1,2025-03-04,2025-03-26,COMPLETED,22
MS-00054-16-01,PAI-00054,Milestone 16-1,2025-05-21,2025-06-06,COMPLETED,16
MS-00054-16-02,PAI-00054,Milestone 16-2,2025-05-13,2025-06-17,COMPLETED,35
MS-00054-20-01,PAI-00054,Milestone 20-1,2025-10-26,2025-11-19,COMPLETED,24
MS-00054-24-01,PAI-00054,Milestone 24-1,2026-03-09,,DELAYED,0
MS-00055-04-01,PAI-00055,Milestone 4-1,2024-06-07,2024-06-08,COMPLETED,1
MS-00055-08-01,PAI-00055,Milestone 8-1,2024-11-07,,DELAYED,0
MS-00055-08-02,PAI-00055,Milestone 8-2,2024-10-23,2024-11-19,COMPLETED,27
MS-00055-12-01,PAI-00055,Milestone 12-1,2025-02-12,2025-03-13,COMPLETED,29
MS-00055-12-02,PAI-00055,Milestone 12-2,2025-03-12,,DELAYED,0
MS-00055-16-01,PAI-00055,Milestone 16-1,2025-07-11,2025-07-13,COMPLETED,2
MS-00055-16-02,PAI-00055,Milestone 16-2,2025-05-14,,DELAYED,0
MS-00055-20-01,PAI-00055,Milestone 20-1,2025-11-02,2025-11-27,COMPLETED,25
MS-00055-20-02,PAI-00055,Milestone 20-2,2025-10-23,2025-11-01,COMPLETED,9
MS-00055-24-01,PAI-00055,Milestone 24-1,2026-02-15,,DELAYED,0
MS-00056-04-01,PAI-00056,Milestone 4-1,2024-06-30,2024-08-24,COMPLETED,55
MS-00056-04-02,PAI-00056,Milestone 4-2,2024-05-14,,DELAYED,0
MS-00056-08-01,PAI-00056,Milestone 8-1,2024-09-14,,DELAYED,0
MS-00056-12-01,PAI-00056,Milestone 12-1,2025-02-28,2025-03-15,COMPLETED,15
MS-00056-16-01,PAI-00056,Milestone 16-1,2025-06-26,2025-07-28,COMPLETED,32
MS-00056-20-01,PAI-00056,Milestone 20-1,2025-10-24,2025-11-29,COMPLETED,36
MS-00056-24-01,PAI-00056,Milestone 24-1,2026-02-27,2026-04-10,COMPLETED,42
MS-00056-24-02,PAI-00056,Milestone 24-2,2026-03-18,2026-03-18,COMPLETED,0
MS-00057-04-01,PAI-00057,Milestone 4-1,2024-05-31,2024-06-15,COMPLETED,15
MS-00057-04-02,PAI-00057,Milestone 4-2,2024-06-04,,DELAYED,0
MS-00057-08-01,PAI-00057,Milestone 8-1,2024-11-11,2024-11-11,COMPLETED,0
MS-00057-12-01,PAI-00057,Milestone 12-1,2025-01-26,,DELAYED,0
MS-00057-16-01,PAI-00057,Milestone 16-1,2025-06-06,2025-06-06,COMPLETED,0
MS-00057-20-01,PAI-00057,Milestone 20-1,2025-10-09,2025-10-09,COMPLETED,0
MS-00057-24-01,PAI-00057,Milestone 24-1,2026-02-05,2026-02-11,COMPLETED,6
MS-00058-04-01,PAI-00058,Milestone 4-1,2024-07-11,2024-07-11,COMPLETED,0
MS-00058-04-02,PAI-00058,Milestone 4-2,2024-05-11,2024-05-27,COMPLETED,16
MS-00058-08-01,PAI-00058,Milestone 8-1,2024-11-18,2024-12-07,COMPLETED,19
MS-00058-12-01,PAI-00058,Milestone 12-1,2025-01-12,2025-01-12,COMPLETED,0
MS-00058-16-01,PAI-00058,Milestone 16-1,2025-06-02,,DELAYED,0
MS-00058-16-02,PAI-00058,Milestone 16-2,2025-06-20,2025-06-20,COMPLETED,0
MS-00058-20-01,PAI-00058,Milestone 20-1,2025-10-13,2025-10-13,COMPLETED,0
MS-00058-24-01,PAI-00058,Milestone 24-1,2026-01-19,2026-02-08,COMPLETED,20
MS-00059-04-01,PAI-00059,Milestone 4-1,2024-05-27,,DELAYED,0
MS-00059-08-01,PAI-00059,Milestone 8-1,2024-09-16,2024-11-06,COMPLETED,51
MS-00059-08-02,PAI-00059,Milestone 8-2,2024-10-11,2024-11-06,COMPLETED,26
MS-00059-12-01,PAI-00059,Milestone 12-1,2025-03-16,2025-05-18,COMPLETED,63
MS-00059-16-01,PAI-00059,Milestone 16-1,2025-06-16,,DELAYED,0
MS-00059-20-01,PAI-00059,Milestone 20-1,2025-09-24,,DELAYED,0
MS-00059-20-02,PAI-00059,Milestone 20-2,2025-09-22,2025-10-28,COMPLETED,36
MS-00059-24-01,PAI-00059,Milestone 24-1,2026-03-16,,DELAYED,0
MS-00059-24-02,PAI-00059,Milestone 24-2,2026-01-31,,DELAYED,0
MS-00060-04-01,PAI-00060,Milestone 4-1,2024-05-14,,DELAYED,0
MS-00060-04-02,PAI-00060,Milestone 4-2,2024-05-10,2024-05-20,COMPLETED,10
MS-00060-08-01,PAI-00060,Milestone 8-1,2024-10-08,2024-10-21,COMPLETED,13
MS-00060-08-02,PAI-00060,Milestone 8-2,2024-11-13,2024-11-13,COMPLETED,0
MS-00060-12-01,PAI-00060,Milestone 12-1,2025-01-14,2025-01-15,COMPLETED,1
MS-00060-16-01,PAI-00060,Milestone 16-1,2025-06-18,2025-07-12,COMPLETED,24
MS-00060-16-02,PAI-00060,Milestone 16-2,2025-07-06,2025-07-06,COMPLETED,0
MS-00060-20-01,PAI-00060,Milestone 20-1,2025-10-10,2025-10-10,COMPLETED,0
MS-00060-20-02,PAI-00060,Milestone 20-2,2025-10-02,2025-11-08,COMPLETED,37
MS-00060-24-01,PAI-00060,Milestone 24-1,2026-02-26,2026-02-26,COMPLETED,0
MS-00060-24-02,PAI-00060,Milestone 24-2,2026-03-06,2026-03-06,COMPLETED,0
MS-00061-04-01,PAI-00061,Milestone 4-1,2024-05-14,,DELAYED,0
MS-00061-08-01,PAI-00061,Milestone 8-1,2024-11-18,2024-12-10,COMPLETED,22
MS-00061-08-02,PAI-00061,Milestone 8-2,2024-11-16,,DELAYED,0
MS-00061-12-01,PAI-00061,Milestone 12-1,2025-03-19,,DELAYED,0
MS-00061-12-02,PAI-00061,Milestone 12-2,2025-01-16,2025-04-03,COMPLETED,77
MS-00061-16-01,PAI-00061,Milestone 16-1,2025-07-10,2025-08-23,COMPLETED,44
MS-00061-20-01,PAI-00061,Milestone 20-1,2025-09-13,2025-10-11,COMPLETED,28
MS-00061-20-02,PAI-00061,Milestone 20-2,2025-09-24,2025-11-13,COMPLETED,50
MS-00061-24-01,PAI-00061,Milestone 24-1,2026-02-11,,DELAYED,0
MS-00061-24-02,PAI-00061,Milestone 24-2,2026-02-13,,DELAYED,0
MS-00062-04-01,PAI-00062,Milestone 4-1,2024-05-18,2024-08-14,COMPLETED,88
MS-00062-08-01,PAI-00062,Milestone 8-1,2024-10-31,2024-11-19,COMPLETED,19
MS-00062-12-01,PAI-00062,Milestone 12-1,2025-03-11,,DELAYED,0
MS-00062-12-02,PAI-00062,Milestone 12-2,2025-02-03,2025-03-10,COMPLETED,35
MS-00062-16-01,PAI-00062,Milestone 16-1,2025-06-16,2025-07-09,COMPLETED,23
MS-00062-20-01,PAI-00062,Milestone 20-1,2025-11-08,2025-11-21,COMPLETED,13
MS-00062-20-02,PAI-00062,Milestone 20-2,2025-10-10,,DELAYED,0
MS-00062-24-01,PAI-00062,Milestone 24-1,2026-03-07,2026-03-26,COMPLETED,19
MS-00062-24-02,PAI-00062,Milestone 24-2,2026-02-10,,DELAYED,0
MS-00063-04-01,PAI-00063,Milestone 4-1,2024-06-23,2024-07-18,COMPLETED,25
MS-00063-08-01,PAI-00063,Milestone 8-1,2024-11-15,2024-12-15,COMPLETED,30
MS-00063-12-01,PAI-00063,Milestone 12-1,2025-02-15,,DELAYED,0
MS-00063-12-02,PAI-00063,Milestone 12-2,2025-02-06,2025-02-12,COMPLETED,6
MS-00063-16-01,PAI-00063,Milestone 16-1,2025-06-12,,DELAYED,0
MS-00063-20-01,PAI-00063,Milestone 20-1,2025-09-22,2025-10-13,COMPLETED,21
MS-00063-20-02,PAI-00063,Milestone 20-2,2025-09-14,2025-11-01,COMPLETED,48
MS-00063-24-01,PAI-00063,Milestone 24-1,2026-01-26,2026-02-17,COMPLETED,22
MS-00063-24-02,PAI-00063,Milestone 24-2,2026-02-26,2026-02-26,COMPLETED,0
MS-00064-04-01,PAI-00064,Milestone 4-1,2024-05-10,2024-06-12,COMPLETED,33
MS-00064-04-02,PAI-00064,Milestone 4-2,2024-06-22,2024-07-10,COMPLETED,18
MS-00064-08-01,PAI-00064,Milestone 8-1,2024-10-25,,DELAYED,0
MS-00064-12-01,PAI-00064,Milestone 12-1,2025-01-23,,DELAYED,0
MS-00064-12-02,PAI-00064,Milestone 12-2,2025-01-26,,DELAYED,0
MS-00064-16-01,PAI-00064,Milestone 16-1,2025-05-16,2025-06-13,COMPLETED,28
MS-00064-16-02,PAI-00064,Milestone 16-2,2025-05-16,,DELAYED,0
MS-00064-20-01,PAI-00064,Milestone 20-1,2025-11-18,,DELAYED,0
MS-00064-24-01,PAI-00064,Milestone 24-1,2026-01-23,2026-01-23,COMPLETED,0
MS-00065-04-01,PAI-00065,Milestone 4-1,2024-05-16,2024-06-02,COMPLETED,17
MS-00065-08-01,PAI-00065,Milestone 8-1,2024-10-09,2024-10-30,COMPLETED,21
MS-00065-08-02,PAI-00065,Milestone 8-2,2024-10-19,,DELAYED,0
